"county_state","TotalPopulation","numrace","numincome","PercentWhite","PercentBlackAfrAm","PercentAsian","PercentAge0to19","PercentAge20to39","PercentAge40Plus","PercentIncome0to50k","PercentIncome50to99k","PercentIncome100to149k","PercentIncome150to199k","PercentIncome200kPlus","TotalSales","SalesPerCapita","logpop","predicted_sales_per_cap","difference_scp","county","state","DMA"
"Botetourt, VA",17233,16897,6566,95.3127774161094,3.54500798958395,1.07711428064153,21.8011953809551,20.9829977369001,57.2158068821447,34.7852573865367,33.9932988120621,17.8190679256777,6.82302771855011,6.57934815717332,24624,1.28733710130241,9.75458142928158,1.50439431343286,-0.217057212130445,"Botetourt","VA","Roanoke-Lynchburg VA"
"Bottineau, ND",3364,3261,1519,91.934989267096,1.19595216191352,0,24.1082045184304,20.8382877526754,55.0535077288942,41.6063199473338,34.1672152732061,13.1665569453588,5.20078999341672,5.85911784068466,41160,11.885388666753,8.12088602109284,8.39998501483367,3.48540365191933,"Bottineau","ND","Minot-Bismarck-Dickinson ND"
"Boulder, CO",216122,205040,82537,93.8714397190792,0.938841201716738,4.54301599687866,24.7267746920721,29.2885499856562,45.9846753222717,29.907798926542,27.8008650665762,17.652689097011,10.2644874419957,14.374159467875,438432,2.07326474094845,12.2835983420333,2.17590864540439,-0.102643904455938,"Boulder","CO","Denver CO"
"Bourbon, KS",7957,7695,2884,95.217673814165,4.47043534762833,0,33.0903606887018,20.887269071258,46.0223702400402,56.8654646324549,27.9126213592233,8.87656033287101,3.77947295423024,2.56588072122053,27654,3.39651798655383,8.98180732337753,3.63875073082574,-0.242232744271901,"Bourbon","KS","Joplin MO-Pittsburg KS"
"Bourbon, KY",6529,6236,2720,98.6529826812059,0.865939704939063,0.481077613855035,21.2130494715883,20.0643283810691,58.7226221473426,39.8161764705882,34.2647058823529,16.3970588235294,5.40441176470588,4.11764705882353,19160,2.87887610606537,8.78400907118663,2.91534754788641,-0.0364714418210417,"Bourbon","KY","Lexington KY"
"Bowie, TX",27858,25871,9261,62.2588999265587,36.3495806114955,0.525685130068416,24.7289826979683,31.3626247397516,43.9083925622801,55.0912428463449,31.314112946766,8.73555771514955,1.94363459669582,2.91545189504373,124226,4.73380601938848,10.234875457248,4.15507542276509,0.578730596623395,"Bowie","TX","Shreveport LA"
"Box Elder, UT",27932,26729,9082,97.5419955853193,0.265629091997456,1.01013880055371,33.3631676929686,25.7196047544036,40.9172275526278,35.9171988548778,36.698964985686,16.791455626514,7.50935917198855,3.08302136093371,73213,2.55527881026238,10.2375282639659,2.85729138418185,-0.302012573919467,"Box Elder","UT","Salt Lake City UT"
"Boyd, KY",28779,27699,11526,97.9421639770389,1.49463879562439,0.512653886421892,24.9383230828034,24.9105250356162,50.1511518815803,56.3335068540691,28.5354849904564,9.88200589970502,3.0192608016658,2.22974145410377,100446,3.54484263109238,10.2674012334861,3.39771897757766,0.147123653514723,"Boyd","KY","Charleston-Huntington WV"
"Boyle, KY",25572,24787,9049,90.3134707709686,8.33501432202364,1.03683382418203,25.0586579070859,25.4066948224621,49.5346472704521,48.8893800419936,29.2850038678307,14.3330754779534,4.01149298265002,3.48104762957233,92896,3.75679427573376,10.1492532818866,3.47846485522177,0.278329420511986,"Boyle","KY","Lexington KY"
"Bracken, KY",2240,2149,903,94.6486738017683,0,4.23452768729642,28.4375,20.9375,50.625,47.6190476190476,34.1085271317829,18.1616832779623,0,0.110741971207087,2145,0.958645225547212,7.71423114484909,1.14657177291998,-0.187926547372766,"Bracken","KY","Cincinnati OH"
"Bradford, FL",10186,10016,2892,76.7771565495208,22.5039936102236,0.419329073482428,24.9067347339486,28.7257019438445,46.367563322207,53.3886583679115,28.4923928077455,14.4190871369295,2.21300138312586,1.48686030428769,34540,3.67343788953883,9.22876950744455,3.550248360818,0.123189528720825,"Bradford","FL","Jacksonville FL"
"Bradford, PA",23197,22697,9423,98.0834471516059,0.762215270740626,1.07503194254747,24.2143380609562,24.5721429495193,51.2135189895245,50.5677597368142,30.2982065159716,12.9045951395522,3.5020694046482,2.7273692030139,59796,2.6802324745001,10.0517782389483,2.72123615545268,-0.0410036809525827,"Bradford","PA","Wilkes Barre-Scranton PA"
"Bradley, AR",1285,1285,520,88.5603112840467,9.96108949416342,0,23.579766536965,18.0544747081712,58.3657587548638,41.9230769230769,35.3846153846154,19.0384615384615,0.961538461538462,2.69230769230769,1454,1.13151750972763,7.15851399732932,1.10796486039585,0.0235526493317768,"Bradley","AR","Little Rock-Pine Bluff AR"
"Bradley, TN",48576,46447,18354,91.1102977587358,7.97037483583439,0.68680431459513,26.0951910408432,27.7215085638999,46.1833003952569,55.3830227743271,29.9825651084232,11.3817151574589,1.8524572300316,1.40023972975918,149682,3.27891101649358,10.7908848607553,2.97356979356699,0.305341222926586,"Bradley","TN","Chattanooga TN"
"Branch, MI",18129,17623,7148,98.5813993077229,0.442603415990467,0.754695568291437,27.8945336201666,23.5423906448232,48.5630757350102,52.9518746502518,33.9675433687745,9.48517067711248,2.1264689423615,1.46894236149972,45009,2.44372514372982,9.80526814502967,2.57588392189405,-0.132158778164229,"Branch","MI","Grand Rapids-Kalamazoo-Battle Creek MI"
"Brantley, GA",4803,4803,1629,96.4397251717676,3.56027482823235,0,28.7320424734541,19.9875078076202,51.2804497189257,52.4248004910988,26.8876611418048,16.329036218539,3.43769183548189,0.920810313075507,5950,1.19915813782588,8.47699600166482,1.28961553920153,-0.0904574013756516,"Brantley","GA","Jacksonville FL"
"Braxton, WV",9550,9455,3840,98.8577472236912,0.941300898995241,0,21.6335078534031,18.2094240837696,60.1570680628272,58.203125,28.0989583333333,10.3385416666667,1.875,1.484375,31840,3.53457301843891,9.16429643347478,3.21716372610919,0.317409292329716,"Braxton","WV","Charleston-Huntington WV"
"Brazoria, TX",158937,147680,54679,88.9836132177681,8.44867280606717,2.03615926327194,27.8198279821565,27.2699245613042,44.9102474565394,33.9600212147259,32.6706779568024,17.8350006400995,8.01587446734578,7.51842572102635,458009,2.9377395566286,11.9762631762688,2.55272928767181,0.385010268956785,"Brazoria","TX","Houston TX"
"Brazos, TX",76683,72470,29136,82.0974196219125,10.0772733544915,7.4389402511384,24.4395759164352,42.7148129311581,32.8456111524067,50.6349533223504,24.5881383855025,12.1224601867106,4.77416254805052,7.88028555738605,199468,2.87914036338998,11.2474353200249,2.70125145150739,0.177888911882594,"Brazos","TX","Waco-Temple-Bryan TX"
"Breathitt, KY",3915,3896,1508,99.0246406570842,0.975359342915811,0,22.1966794380587,27.1519795657727,50.6513409961686,67.5066312997347,22.2148541114058,8.55437665782493,0,1.72413793103448,8311,2.1307868285485,8.2725706084249,1.99510073227734,0.135686096271165,"Breathitt","KY","Lexington KY"
"Breckinridge, KY",14689,14359,5513,98.4400027857093,0.696427327808343,0.494463402743924,25.6586561372456,20.8795697460685,53.461774116686,50.1541810266642,33.1217123163432,11.354979140214,4.08126247052422,1.28786504625431,24607,1.73871212751017,9.59485419333141,1.9046678678209,-0.165955740310738,"Breckinridge","KY","Louisville KY"
"Bremer, IA",17226,16965,6468,96.7167698202181,1.24373710580607,1.42057176539935,27.4817136886102,24.6662022524091,47.8520840589806,29.3908472479901,37.152133580705,21.5831787260359,8.51886209029066,3.35497835497836,57550,3.08795466551513,9.75417514934912,2.68745179542559,0.40050287008954,"Bremer","IA","Cedar Rapids-Waterloo-Iowa City & Dubuque IA"
"Brevard, FL",325298,308599,128494,87.6542049715002,9.16626431064261,2.70221225603453,20.2869369009339,22.1581442246801,57.554918874386,41.0945258144349,32.3649353277196,14.7189752050679,6.00572789390944,5.81583575886812,823114,2.66114537488979,12.6924969642716,2.58569538421519,0.0754499906745978,"Brevard","FL","Orlando-Daytona Beach-Melbourne FL"
"Bristol, MA",427050,390190,162997,92.5159537661139,4.8471257592455,2.49929521515159,23.4363657651329,25.2099285797916,51.3537056550755,35.9730547187985,28.9993067357068,17.6095265557035,9.35477340073744,8.06333858905379,1300164,3.24417429107682,12.9646563813743,2.48466118923924,0.759513101837583,"Bristol","MA","ProvidenceRi-New Bedford MA"
"Bristol, RI",37068,36258,14999,96.897236471951,1.14457499034696,1.95818853770202,22.4776087191108,19.4912053523255,58.0311859285637,28.81525435029,25.7683845589706,20.0346689779319,10.5340356023735,14.847656510434,117840,3.20715149888693,10.5205093427066,2.66761183940945,0.539539659477477,"Bristol","RI","ProvidenceRi-New Bedford MA"
"Bristol, VA",10303,9959,4452,94.708304046591,5.01054322723165,0.281152726177327,24.0318353877511,23.148597495875,52.8195671163739,58.1087151841869,28.1895777178796,8.42318059299191,3.90835579514825,1.37017070979335,37445,3.73083942318786,9.24019039394507,3.36002890638711,0.370810516800754,"Bristol","VA","Tri-Cities TN-VA"
"Bronx, NY",1041603,617996,354295,35.6982893093159,57.1372630243561,5.8997145612593,28.8049285572334,30.4820550632055,40.7130163795611,59.5684387304365,24.8705175065976,9.11895454353011,3.44994990050664,2.99213931892914,1193898,1.18044372069905,13.8562714306166,2.62156283166774,-1.44111911096869,"Bronx","NY","New York NY"
"Brooke, WV",5754,5646,2157,96.1742826780021,3.04640453418349,0.779312787814382,26.6249565519639,24.1049704553354,49.2700729927007,39.2675011590172,38.8502549837738,18.4515530829856,2.92072322670376,0.509967547519703,14133,2.28763543342876,8.65765054411149,2.69229955211265,-0.404664118683886,"Brooke","WV","Wheeling WV-Steubenville OH"
"Brookings, SD",26198,25675,9710,95.1781888997079,1.05550146056475,3.27555988315482,31.5138560195435,33.5827162378808,34.9034277425758,38.3934088568486,34.6961894953656,18.9598352214212,4.78887744593203,3.16168898043254,53867,2.28635378095311,10.1734383509576,2.78194613225516,-0.495592351302053,"Brookings","SD","Sioux Falls (Mitchell) SD"
"Brooks, GA",1535,1493,645,61.3529805760214,38.6470194239786,0,25.1465798045603,18.1107491856677,56.742671009772,68.5271317829457,13.0232558139535,8.21705426356589,9.14728682170543,1.08527131782946,1695,1.1042345276873,7.3362856600213,1.07705672973663,0.0271777979506682,"Brooks","GA","Tallahassee FL-Thomasville GA"
"Broome, NY",90959,88086,34347,90.521762822696,4.43997911132303,4.85207637990146,25.5477742719247,25.4015545465539,49.0506711815213,42.2977261478441,31.193408449064,16.1789967100475,5.80545608058928,4.52441261245524,246923,2.54136903757447,11.4181641345205,2.72752705914921,-0.186158021574741,"Broome","NY","Binghamton NY"
"Broomfield, CO",45300,42863,17298,91.5334904229755,1.28782399738702,6.81940134848237,27.1302428256071,23.9514348785872,48.9183222958057,20.6093189964158,26.9164065209851,22.1355069950283,12.9205688518904,17.4181986356804,125921,2.77325046209428,10.7210623114711,2.57734609249405,0.195904369600226,"Broomfield","CO","Denver CO"
"Broward, FL",1410498,1318064,491593,63.6233900630015,32.3090532781413,3.7231879483849,24.3038983394517,26.0451273238246,49.6509743367236,41.6417646304972,30.5693937871369,14.2613910287575,6.05643286214409,7.47101769146428,3606850,2.70931728038112,14.1594533914863,2.61363933759842,0.0956779427827077,"Broward","FL","Miami-Ft. Lauderdale FL"
"Brown, IN",8053,7819,3219,98.3245939378437,0.422048855352347,1.25335720680394,20.948714764684,19.9801316279647,59.0711536073513,38.8630009319665,31.74899036968,19.1674433053743,4.62876669773221,5.59179869524697,5280,0.647683431827131,8.99379997179554,0.846269126339868,-0.198585694512737,"Brown","IN","Indianapolis IN"
"Brown, KS",5965,5743,2406,92.8956991119624,0.81838760229845,0.644262580532823,27.7116512992456,21.7267393126572,50.5616093880972,53.0340814630091,33.4995843724023,8.52036575228595,3.49127182044888,1.4546965918537,18173,3.05527843627029,8.69366433453202,3.53193070834119,-0.476652272070893,"Brown","KS","Topeka KS"
"Brown, MN",11982,11743,4969,98.5523290470919,1.29438814612961,0.144767095290812,24.8706392922717,24.0026706726757,51.1266900350526,40.0885490038237,37.0094586435903,17.347554840008,3.62245924733347,1.93197826524452,39046,3.13464110341048,9.39116080264387,3.04802622545688,0.0866148779535951,"Brown","MN","Mankato MN"
"Brown, OH",14576,14290,5867,99.7620713785864,0.19594121763471,0,25.6654774972558,22.468441273326,51.8660812294182,45.1678881881711,36.6456451337992,13.039031873189,3.54525311061872,1.60218169422192,20542,1.69665030437964,9.58713161949974,1.83264491392276,-0.13599460954312,"Brown","OH","Cincinnati OH"
"Brown, SD",27010,26593,10720,89.0685518745535,3.18128830895348,3.48211935471741,28.4376156978897,27.4046649389115,44.1577193631988,40.4850746268657,32.490671641791,15.7276119402985,6.49253731343284,4.80410447761194,121653,4.90695590350756,10.2039624467867,3.60086082492748,1.30609507858009,"Brown","SD","Sioux Falls (Mitchell) SD"
"Brown, TX",22960,22063,8566,95.4992521415945,3.00049857227032,1.16031364728278,24.9782229965157,21.0322299651568,53.9895470383275,48.2839131449918,31.4615923418165,12.6663553583937,3.43217371001634,4.1559654447817,85881,3.8765019568575,10.0415088504335,3.67951781327484,0.196984143582665,"Brown","TX","Abilene-Sweetwater TX"
"Brown, WI",187839,174642,74636,91.5650301760172,2.3751445814867,3.55355527307291,27.2946512705029,26.6632594935024,46.0420892359947,39.7435553888204,33.2306125730211,16.9864408596388,5.55629990889115,4.4830912696286,512228,3.04288600387586,12.143340491928,2.90253838069725,0.140347623178611,"Brown","WI","Green Bay-Appleton WI"
"Brunswick, NC",60611,57144,25476,86.502519949601,12.2252554948901,0.615987680246395,17.94723730016,19.1796868555213,62.8730758443187,43.9864970953054,34.9073637933742,12.8238341968912,4.28246192494897,3.9998429894803,99770,1.78190273442773,11.0122316737368,2.02739762311391,-0.245494888686177,"Brunswick","NC","Wilmington NC"
"Brunswick, VA",5249,5014,1972,32.4690865576386,67.5309134423614,0,27.8719756144027,26.271670794437,45.8563535911602,60.0912778904665,29.158215010142,9.38133874239351,0.253549695740365,1.11561866125761,5065,1.2240349584524,8.5657928612523,1.3107782322622,-0.0867432738097973,"Brunswick","VA","Richmond-Petersburg VA"
"Bryan, GA",17568,16760,6239,79.2183770883055,17.7684964200477,2.54773269689737,30.7718579234973,28.1079234972678,41.120218579235,42.4266709408559,29.3155954479885,19.5864721910563,5.30533739381311,3.36592402628626,27068,1.67027302690897,9.77383434430926,1.89110017373951,-0.220827146830535,"Bryan","GA","Savannah GA"
"Bryan, OK",19218,17018,7071,81.1141144670349,2.29756728170173,0.705135738629686,27.1880528671038,27.8697054844417,44.9422416484546,57.0923490312544,28.8360910762268,9.5177485504172,3.73355960967331,0.820251732428228,68523,3.80009573354331,9.86360261883721,3.70072617191419,0.0993695616291186,"Bryan","OK","Sherman TX-Ada OK"
"Buchanan, IA",18070,17745,6799,99.27303465765,0.19723865877712,0.304311073541843,28.68843386829,22.5622578859989,48.7493082457111,38.0350051478159,35.9758788057067,16.2523900573614,6.20679511692896,3.52993087218709,36347,1.9177782276412,9.80200838358627,2.16572157510735,-0.247943347466155,"Buchanan","IA","Cedar Rapids-Waterloo-Iowa City & Dubuque IA"
"Buchanan, MO",56147,53606,21080,92.6109017647278,4.24392791851658,1.78711338283028,24.7795964165494,27.1875612232176,48.032842360233,44.5967741935484,33.719165085389,13.842504743833,3.93738140417457,3.90417457305503,168354,3.01947800065496,10.9357285304222,2.98279125436393,0.0366867462910263,"Buchanan","MO","St. Joseph MO"
"Buchanan, VA",10113,10042,3960,97.0922127066321,2.50946026687911,0.268870742879904,15.4256897063186,23.2176406605359,61.3566696331455,62.5,29.5454545454545,5.68181818181818,1.38888888888889,0.883838383838384,18611,1.85574950224782,9.22157700390217,2.05521851507468,-0.199469012826853,"Buchanan","VA","Tri-Cities TN-VA"
"Buckingham, VA",2580,2580,937,95.6589147286822,4.34108527131783,0,27.015503875969,21.3953488372093,51.5891472868217,42.9028815368196,40.9818569903949,8.64461045891142,4.48239060832444,2.98826040554963,3347,1.28282092286644,7.85554467791566,1.26360880753234,0.0192121153341027,"Buckingham","VA","Richmond-Petersburg VA"
"Bucks, PA",513177,497240,193703,91.0367227093556,3.92587080685383,4.83126860268683,23.3017068185051,22.544658080935,54.1536351005598,26.107494463173,28.1941942045296,19.1561307775305,11.4804623573202,15.0617181974466,1006166,2.14820877400232,13.1483760938838,2.1743998475722,-0.0261910735698776,"Bucks","PA","Philadelphia PA"
"Buena Vista, IA",15254,13691,5467,79.70929807903,3.60820977284347,14.4839675699365,31.6638258817359,28.4581093483676,39.8780647698964,45.802085238705,35.010060362173,11.2310224986281,5.70696908725078,2.2498628132431,68916,4.55373167694192,9.63259704272418,4.37878497422064,0.174946702721281,"Buena Vista","IA","Sioux City IA"
"Buffalo, NE",35224,33110,13295,96.7743884022954,1.08728480821504,1.83026276049532,29.1392232568703,31.4700204406087,39.390756302521,39.7593080105303,31.643474990598,16.4422715306506,7.41632192553592,4.73862354268522,165787,4.64996284959886,10.4694829474356,4.05414937925115,0.595813470347712,"Buffalo","NE","Lincoln & Hastings-Kearney NE"
"Buffalo, WI",2504,2436,1038,99.1789819376026,0.164203612479475,0,24.720447284345,16.5335463258786,58.7460063897764,35.645472061657,40.5587668593449,16.1849710982659,4.23892100192678,3.3718689788054,2357,0.956036896259285,7.82564473221999,1.0506991938323,-0.0946622975730109,"Buffalo","WI","La Crosse-Eau Claire WI"
"Bullitt, KY",51392,50568,18808,97.8879924062648,1.35658914728682,0.476585983230501,24.2177770859278,24.2138854296389,51.5683374844334,35.1605699702254,37.9200340280732,16.8757975329647,6.45470012760527,3.58889834113143,98117,2.0135212391172,10.8472377973064,2.05369020545937,-0.0401689663421645,"Bullitt","KY","Louisville KY"
"Bulloch, GA",13624,12806,5324,58.1914727471498,40.5591129158207,0.890207715133531,26.2551379917792,34.7108044627129,39.0340575455079,58.4898572501878,27.6671675432006,9.41021788129226,3.00525920360631,1.427498121713,18120,1.17727525002779,9.51958822234252,1.64964092317847,-0.472365673150679,"Bulloch","GA","Savannah GA"
"Buncombe, NC",164902,159720,68142,91.2860005008765,6.67355371900826,1.44315051339845,21.6947035208791,26.8886975294417,51.4165989496792,47.4215608582079,30.6947257198204,12.0454345337677,4.94261982331015,4.8956590648939,403300,2.53992929964995,12.0131066370369,2.59954588606337,-0.0596165864134202,"Buncombe","NC","Greenville-Spartanburg SC-Asheville NC-Anderson SC"
"Bureau, IL",12778,12055,5459,97.320613853173,1.89962671090834,0.506014102032352,23.5639380184692,21.8422288308029,54.5938331507278,44.934969774684,32.1853819380839,15.6622091958234,3.4438541857483,3.77358490566038,49144,3.75953394669932,9.45548022116229,3.56763011471796,0.191903831981359,"Bureau","IL","Davenport IA-Rock Island-Moline IL"
"Burke, GA",13127,12719,4797,48.6752103152764,51.1046465917132,0.220143093010457,30.898148853508,23.3259693760951,45.7758817703969,61.1632270168856,23.2020012507817,10.8192620387742,2.66833437565145,2.14717531790702,69657,5.06382212038306,9.48242645680341,4.69416233681796,0.3696597835651,"Burke","GA","Augusta GA"
"Burke, NC",58111,54532,22305,88.1629135186679,6.95188146409448,3.86562018631262,22.3503295417391,24.8610417993151,52.7886286589458,55.7408652768438,31.3292983635956,8.24478816408877,2.66756332660838,2.01748486886348,104483,1.86530331960337,10.9701102536631,2.59970370868201,-0.73440038907864,"Burke","NC","Charlotte NC"
"Burleigh, ND",84556,82725,34791,92.448473859172,2.45754004230885,0.719250528860683,26.8851412081934,28.02284876295,45.0920100288566,33.235606909833,30.7378344974275,20.7927337529821,8.46483285907275,6.76899198068466,297501,4.01540591572932,11.3451693157356,2.51659353196194,1.49881238376739,"Burleigh","ND","Minot-Bismarck-Dickinson ND"
"Burleson, TX",8224,7501,3172,84.9620050659912,14.8913478202906,0,24.8905642023346,22.0817120622568,53.0277237354086,43.6317780580076,30.264817150063,17.3707440100883,4.85498108448928,3.87767969735183,18585,2.15480201908931,9.01481198769495,2.41950046720191,-0.264698448112592,"Burleson","TX","Waco-Temple-Bryan TX"
"Burlington, NJ",354385,334062,132637,76.1843609868827,18.2505043973873,5.38522789182846,23.7670894648476,24.2546947528818,51.9782157822707,25.9799301853932,30.4515331317807,19.4968221536977,11.3316796972187,12.7400348319096,990352,3.02924840069898,12.7781391717609,2.3408585160153,0.688389884683679,"Burlington","NJ","Philadelphia PA"
"Burnet, TX",5852,5839,2139,99.914368898784,0,0,26.0936431989064,14.8154477101846,59.0909090909091,27.3024777933614,38.1019167835437,19.6820944366526,7.29312762973352,7.62038335670874,21067,3.531888797654,8.67453876214002,3.98334619498129,-0.451457397327292,"Burnet","TX","Austin TX"
"Burnett, WI",2823,2747,1268,98.3618492901347,0.546050236621769,0.291226792864944,24.7608926673751,20.403825717322,54.8352816153029,44.8738170347003,40.615141955836,9.85804416403785,2.6813880126183,1.97160883280757,2844,1.02793692401251,7.94555542825349,1.0534880089618,-0.0255510849492926,"Burnett","WI","Minneapolis-St. Paul MN"
"Butler, AL",10835,10597,3490,51.5145795979994,48.4099273379258,0,26.5989847715736,26.3128749423166,47.0881402861098,58.595988538682,28.6819484240688,9.08309455587393,0.974212034383954,2.6647564469914,64056,5.76695589393951,9.29053691397046,5.06622012884681,0.700735765092695,"Butler","AL","Montgomery (Selma) AL"
"Butler, IA",4729,4679,1922,98.5466980123958,0.790767257961103,0.662534729643086,25.2696130260097,21.8016493973356,52.9287375766547,39.1259105098855,41.8834547346514,12.1748178980229,3.53798126951093,3.27783558792924,5539,1.20373069891364,8.46146904264388,1.213935707524,-0.0102050086103622,"Butler","IA","Cedar Rapids-Waterloo-Iowa City & Dubuque IA"
"Butler, KS",25296,24634,10129,97.978403832102,0.556141917674759,0.353170414873752,28.2930107526882,23.5926628716003,48.1143263757116,47.4676670944812,32.441504590779,13.4070490670352,3.71211373284628,2.97166551485833,57517,2.3758862799817,10.1384015594493,2.4217315715981,-0.0458452916163981,"Butler","KS","Wichita-Hutchinson KS"
"Butler, KY",1425,1366,601,93.1185944363104,3.51390922401171,2.41581259150805,22.9473684210526,20.4912280701754,56.5614035087719,50.4159733777038,27.1214642262895,14.4758735440932,6.82196339434276,1.16472545757072,957,0.671578947368421,7.26192709270275,0.838026154396645,-0.166447207028224,"Butler","KY","Bowling Green KY"
"Butler, MO",19255,18707,7575,94.7345913294489,3.81140749452077,0.219169294916341,26.9280706310049,21.9631264606596,51.1088029083355,64.8844884488449,25.7557755775578,6.62706270627063,0.712871287128713,2.01980198019802,39329,2.36771103334891,9.86552604624901,2.52809731879452,-0.160386285445605,"Butler","MO","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Butler, NE",1043,1036,412,97.7799227799228,0,0,25.4074784276127,15.3403643336529,59.2521572387344,30.0970873786408,41.504854368932,18.4466019417476,2.66990291262136,7.28155339805825,1824,1.74880153403643,6.94985645500077,1.49507911461773,0.253722419418704,"Butler","NE","Lincoln & Hastings-Kearney NE"
"Butler, OH",248830,238337,90602,87.982982079996,8.27609645166298,3.45435245052174,27.5023108146124,25.6846039464695,46.8130852389181,35.4970088960509,32.3425531445222,17.7104258184146,7.88945056400521,6.56056157700713,560630,2.35037743242069,12.4245252113563,2.42037516307723,-0.0699977306565378,"Butler","OH","Cincinnati OH"
"Butler, PA",150513,147677,62795,97.7017409616934,0.946660617428577,1.2865916832005,22.2166856019081,23.3315394683516,54.4517749297403,35.2766940042997,32.7239429890915,18.2657854924755,7.05151684051278,6.68206067362051,334620,2.28842671244377,11.9218047381782,2.25628019589841,0.0321465165453612,"Butler","PA","Pittsburgh PA"
"Butte, CA",138097,123228,50340,91.0978024474957,1.62787678125101,5.86879605284513,25.6833964532177,29.5640021144558,44.7526014323266,47.087802940008,28.9054429876837,13.5657528804132,4.78744537147398,5.65355582042114,331747,2.55811083747122,11.8357116157726,2.57248901285654,-0.0143781753853256,"Butte","CA","Chico-Redding CA"
"Butte, SD",1205,1143,445,86.7891513560805,0.5249343832021,0,31.5352697095436,15.3526970954357,53.1120331950208,67.8651685393258,24.7191011235955,5.61797752808989,0,1.79775280898876,795,0.659751037344398,7.09423484592476,0.878459918336627,-0.218708880992229,"Butte","SD","Rapid City SD"
"Butts, GA",7762,7361,2021,62.1926368699905,36.8835756011411,0.910202418149708,19.9948466889977,34.2308683329039,45.7742849780984,58.0900544285007,25.5813953488372,10.6877783275606,2.77090549233053,2.86986640277091,13013,2.3612169140642,8.95699531192885,1.94651178024477,0.414705133819432,"Butts","GA","Atlanta GA"
"Cabarrus, NC",103477,94573,36248,79.2382603914436,18.0855000898777,2.09573556934855,27.1412970998386,25.8260289726219,47.0326739275395,38.2145221805341,33.7977267711322,15.363606267932,7.39627013904215,5.22787464135952,277940,3.10091039734478,11.5471046447703,2.89868778002299,0.20222261732179,"Cabarrus","NC","Charlotte NC"
"Cabell, WV",35019,33678,13608,92.1373003147455,5.48132311895006,2.16461785141635,24.1154801679088,32.2282189668466,43.6563008652446,61.8386243386243,23.5376249265138,8.16431510875955,3.35831863609641,3.10111699000588,91167,2.73954164255736,10.4636460503208,2.82382330364778,-0.0842816610904156,"Cabell","WV","Charleston-Huntington WV"
"Cache, UT",96401,91271,29072,96.5586002125538,0.67162625587536,2.08390397826254,36.1469279364322,33.1158390473128,30.737233016255,39.1235553109521,35.5118326912493,15.6198403962576,5.5379746835443,4.2067969179967,171221,1.83266578554723,11.4762718539888,3.06728350311968,-1.23461771757245,"Cache","UT","Salt Lake City UT"
"Caddo, LA",117111,113110,44870,50.5278047917956,47.6253204844841,1.42427725223234,27.6353203371161,28.693290980352,43.671388682532,54.1809672386895,28.0632939603298,10.7087140628482,3.49899710274125,3.54802763539113,356581,3.21291144506305,11.6708774819802,3.19262802383495,0.0202834212280929,"Caddo","LA","Shreveport LA"
"Caddo, OK",5061,4600,1749,77,0.58695652173913,0,29.5791345583877,23.1574787591385,47.2633866824738,45.854774156661,36.42081189251,12.6357918810749,2.00114351057747,3.08747855917667,7082,1.46692456866485,8.52931937121408,1.52165194038497,-0.0547273717201149,"Caddo","OK","Oklahoma City OK"
"Calaveras, CA",7572,6988,3331,96.7658843732112,0.586720091585575,0.372066399542072,14.2894875858426,18.3835182250396,67.3269941891178,41.9693785649955,33.2032422695887,9.60672470729511,8.73611528069649,6.4845391774242,5200,0.739293427817801,8.93221251232921,0.927116894049361,-0.18782346623156,"Calaveras","CA","Sacramento-Stockton-Modesto CA"
"Calcasieu, LA",93374,89810,37220,70.9052444048547,27.5002783654381,1.16022714619753,26.4067085055797,29.0659069976653,44.527384496755,50.4325631380978,26.7302525523912,13.4067705534659,5.33852767329393,4.09188608275121,344026,4.05941915988103,11.4443682128731,3.64483141269848,0.414587747182551,"Calcasieu","LA","Lake Charles LA"
"Caldwell, KY",4785,4761,2010,98.9918084436043,1.00819155639572,0,18.6833855799373,24.5350052246604,56.7816091954023,48.8059701492537,35.7213930348259,12.9353233830846,1.24378109452736,1.29353233830846,17338,3.72754642141247,8.47324130388705,3.68017171995684,0.0473747014556207,"Caldwell","KY","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Caldwell, LA",1121,1105,360,100,0,0,29.3487957181088,25.2453166815343,45.4058876003568,67.5,24.4444444444444,6.11111111111111,0,1.94444444444444,770,0.686886708296164,7.02197642307216,0.74068376969786,-0.0537970614016954,"Caldwell","LA","Monroe LA-El Dorado AR"
"Caldwell, NC",50508,47530,20083,94.8411529560278,4.25625920471281,0.601725226172943,21.8896016472638,21.1907024629762,56.91969588976,56.30134939999,30.1399193347607,9.16197779216253,3.04237414728875,1.35437932579794,111792,2.21932309636345,10.8298870185586,2.37268023518517,-0.153357138821711,"Caldwell","NC","Charlotte NC"
"Caldwell, TX",19854,18268,6662,89.8784760236479,7.26954236917013,2.18414714254434,22.8115241261207,26.1911957288204,50.9972801450589,42.9600720504353,33.1732212548784,12.5788051636145,6.70969678775143,4.57820474332032,91077,4.56434248952197,9.89616077714967,4.11862887678571,0.445713612736266,"Caldwell","TX","Austin TX"
